household_id,weather_region,weather_city,weather_station,climate_zone,condition_type,temperature_celsius,humidity_percent,wind_speed_kmh,rainfall_mm,pressure_hpa,solar_radiation,dew_point,uv_index,visibility_km,cloud_cover_percent,timestamp
6390,North,Mumbai,WS02,Temperate,Sunny%,24.52688784,30.62659112,17.09348934,16.67711307,1003.504331,561.5338057,14.16117359,5.806851544,1.047389957,84.73314136,16-10-2023
1112,South,Delhi,WS03,Tropical,Rainy%,24.74443704,38.87940005,6.662257827,2.61285355,1021.693147,657.2419078,20.82669244,11.72677091,6.338764043,48.7741795,26-10-2023
8183,North,Bangalore,WS01,Tropical,Rainy%,39.78776388,59.64568632,31.03588642,1.612334288,1047.097654,954.7790016,12.79734292,10.470891,7.062408492,9.398804535,03-04-2023
3263,West,Chennai,WS02,Tropical,Sunny%,,,,,,,,,,,16-11-2023
9618,South,Chennai,WS03,Tropical,Sunny%,18.30147066,81.85846113,8.941990572,24.0225934,1033.367425,144.1425974,16.18267533,5.802901724,8.8599814,51.94559185,29-07-2023
6254,East,Chennai,WS01,Tropical,Sunny%,31.52311705,87.91416343,28.69698629,12.59640839,990.7164346,407.1893333,17.39604689,11.81067193,6.640092216,87.11625778,14-05-2023
3811,East,Bangalore,WS02,Dry,Rainy%,22.75585788,77.33653732,13.12747403,49.15080264,993.9428618,658.0474584,14.80060464,8.930747672,5.949983461,7.72732307,26-04-2023
1833,West,Chennai,WS01,Temperate,Sunny%,23.90697316,22.48707597,18.64952252,24.06951908,1017.146522,183.9928292,13.27040798,3.663131495,5.719962849,19.32238351,18-02-2023
8227,North,Delhi,WS02,Tropical,Rainy%,23.01623724,86.79008382,15.98637431,49.29695205,1006.742833,216.4679499,22.16875073,1.590868117,6.872391706,81.04319754,11-11-2023
9421,South,Bangalore,WS02,Temperate,Sunny%,25.36581705,58.89143053,0.125147059,31.90577847,1025.265562,191.7660001,15.66029899,4.865709028,7.903822329,11.73261357,16-11-2023
5254,West,Delhi,WS03,Dry,Cloudy%,21.52971062,50.58153589,20.69735437,31.92923993,1038.28443,527.2095597,15.46875458,1.555383487,3.440462797,2.792868158,25-06-2023
3518,East,Mumbai,WS02,Temperate,Rainy%,20.87101822,48.49639576,37.99179795,40.62704189,985.6398511,699.1261523,22.00094331,10.06198678,9.937429983,8.751768307,07-01-2023
4667,South,Delhi,WS02,Dry,Sunny%,35.43762592,87.03055135,25.66168875,42.83682404,1021.883978,112.9390919,16.60774768,2.334203589,4.467197647,55.93496297,17-04-2023
2041,East,Mumbai,WS02,Tropical,Sunny%,18.55551275,72.25697603,30.89339728,11.46143437,989.9844884,854.9272683,19.32954319,4.682901069,5.393203046,58.93763101,12-04-2023
6112,South,Chennai,WS02,Dry,Sunny%,20.11574009,24.78817359,37.72565208,17.33186968,998.45122,103.900476,14.40630532,6.920011665,9.669532873,81.60724998,27-01-2023
1707,West,Delhi,WS02,Dry,Cloudy%,18.75392784,37.34340977,1.370505316,46.19078526,1039.436674,904.6061584,16.08461666,10.71588899,5.94588434,33.46777959,20-02-2023
8458,South,Mumbai,WS01,Temperate,Sunny%,29.12655623,26.68262764,39.13147125,43.05173017,996.5958145,850.4468496,18.48832846,1.265837501,3.507739334,66.03884326,14-11-2023
2383,East,Bangalore,WS02,Dry,Cloudy%,,,,,,,,,,,28-08-2023
2302,South,Mumbai,WS02,Tropical,Sunny%,27.7255941,60.56975822,0.977242738,46.28908153,985.0429245,601.961011,17.93413555,1.872334105,6.222346141,80.86065221,03-10-2023
8118,East,Bangalore,WS03,Temperate,Rainy%,20.32761662,78.71650686,8.184396709,1.091173334,988.6776267,311.3152534,23.71247354,3.634939841,8.379808315,97.08994688,26-09-2023
9868,North,Bangalore,WS03,Temperate,Rainy%,26.09822465,43.7274936,10.44372345,17.02869483,1043.504981,381.5931749,10.82249972,8.259490997,5.453325583,68.33961318,02-04-2023
3564,South,Bangalore,WS02,Dry,Sunny%,37.57464144,88.87454782,18.63493103,37.71076792,995.730422,327.184841,18.02472817,7.349435603,4.455142582,92.79440071,27-06-2023
2260,West,Bangalore,WS03,Dry,Rainy%,31.4110736,59.75534745,2.675786827,3.792207877,993.8296314,246.2521839,15.53637669,11.55767584,1.274958686,47.46903732,18-05-2023
4203,West,Mumbai,WS03,Dry,Sunny%,27.40389802,67.94245961,35.98431254,15.47322626,1020.974349,164.6353579,11.22458838,1.809487268,3.416514649,54.18836147,09-01-2023
1357,West,Mumbai,WS02,Dry,Sunny%,38.86615349,64.20728816,12.09168833,23.89338324,1023.460145,835.5079838,18.0473195,1.348816991,6.661650119,50.17709161,13-06-2023
6404,North,Chennai,WS02,Temperate,Rainy%,16.89524505,69.37883833,7.567099007,35.53307369,1039.71494,908.362781,10.89009446,10.85623519,2.211176956,12.82236613,22-01-2023
6412,North,Chennai,WS03,Temperate,Cloudy%,38.86506965,87.41719279,23.02240688,28.82405041,1031.868097,575.9417684,21.84363255,1.851012962,6.608848537,85.5558165,18-07-2023
4234,West,Chennai,WS03,Temperate,Sunny%,23.03240964,63.70947327,36.59180246,32.03418968,1044.094573,800.2398059,12.73820609,10.07295183,3.698128095,56.18377243,01-03-2023
9083,West,Mumbai,WS03,Temperate,Cloudy%,32.05648555,26.14354078,4.107007327,41.03035367,1023.072279,693.0474125,17.13374249,2.786658727,4.46961548,2.971024842,02-06-2023
1418,South,Chennai,WS03,Dry,Sunny%,28.94425901,31.71656058,28.90877457,1.967426556,1039.82004,688.2850919,12.07293309,5.546348407,5.429875072,15.20519497,05-03-2023
8906,South,Bangalore,WS03,Temperate,Rainy%,16.56847436,23.34295387,5.477536464,42.14381842,989.5384148,173.6928135,21.58064863,9.627791031,8.136187229,27.24468087,26-01-2023
6587,North,Mumbai,WS01,Dry,Sunny%,24.67630131,65.13469387,3.667057034,12.31829263,989.0236971,341.1123435,20.2800547,6.130966055,9.823574283,89.01134021,31-05-2023
4955,West,Chennai,WS01,Tropical,Cloudy%,,,,,,,,,,,28-09-2023
2593,South,Delhi,WS03,Dry,Rainy%,23.00271457,61.01624675,28.46776753,30.08080888,989.0925946,787.9596926,10.8077492,8.856345114,2.385677888,38.24172465,28-05-2023
5602,East,Bangalore,WS03,Dry,Cloudy%,25.34791737,38.73936483,0.345517303,23.01479107,1008.29005,407.563844,10.4809644,6.328734735,5.558717532,22.50365896,08-09-2023
1244,North,Mumbai,WS01,Dry,Cloudy%,26.29031094,61.39196759,8.533299525,37.44625609,1040.607569,621.4091658,18.77826847,8.226577507,8.712567417,26.9789503,07-05-2023
5572,East,Mumbai,WS02,Temperate,Cloudy%,22.8969008,34.02513351,23.54221251,11.83600143,1037.36436,246.1185361,23.14330415,2.439309491,6.17199115,91.14332709,24-09-2023
1614,East,Chennai,WS03,Dry,Cloudy%,15.92233915,69.24814785,20.70436223,8.610116631,996.3388654,856.2408179,19.78016277,2.382597876,9.336158482,81.79755962,11-11-2023
1249,West,Chennai,WS01,Dry,Cloudy%,21.82256149,22.04750758,36.93070956,29.45795784,1015.809597,910.5198836,11.57697254,6.899755646,9.919460461,78.26052259,28-05-2023
7620,South,Chennai,WS02,Tropical,Sunny%,30.76035263,76.55366169,8.01040406,34.0442874,1035.753517,299.3268079,17.43051735,5.483830524,4.562064576,21.30637685,07-08-2023
6869,West,Chennai,WS02,Temperate,Rainy%,31.72023381,70.39748191,12.86232259,8.697266879,1016.698133,529.6436465,18.99475247,1.058959129,9.936409104,60.32971835,12-03-2023
6971,South,Chennai,WS02,Dry,Cloudy%,17.91100924,45.65341257,13.7289395,1.833156698,1008.773516,767.8625455,11.62374262,4.872711692,7.720221277,60.78253046,10-11-2023
1510,West,Bangalore,WS02,Temperate,Sunny%,21.92573931,75.12779174,32.45518699,37.40565606,1019.354783,603.2928975,21.0438184,3.202896521,4.944803356,75.52412347,07-02-2023
6968,West,Chennai,WS02,Dry,Cloudy%,35.49348816,47.31472461,38.77728354,49.62887662,1015.031802,247.4275865,20.87828292,6.880420897,7.155540186,38.00994138,23-09-2023
5869,South,Mumbai,WS03,Tropical,Rainy%,17.28067244,21.41657823,11.08665934,6.831641905,1025.408855,958.653025,18.74086151,9.957127884,9.133887479,99.06054718,14-01-2023
8505,South,Mumbai,WS01,Tropical,Cloudy%,21.0567327,21.53796282,24.11971683,27.06723181,993.3829832,389.7099348,21.70889759,9.04628489,5.726242529,41.97244833,02-02-2023
8647,East,Bangalore,WS01,Tropical,Rainy%,19.65052251,61.90244816,13.82000992,39.63108847,1033.105097,731.5835681,10.0001058,11.92899594,7.198796497,30.88188294,02-02-2023
1073,East,Mumbai,WS02,Tropical,Rainy%,29.32646664,20.63924891,11.15059071,23.86120862,1009.157127,184.0833981,19.0118948,8.286685876,9.176305135,58.91480968,01-01-2023
3878,West,Mumbai,WS03,Tropical,Rainy%,28.33696356,46.31046227,4.402102121,22.42530739,988.7334156,644.1488792,17.10221691,7.590516761,1.655784245,58.6826292,22-06-2023
6141,West,Bangalore,WS01,Dry,Sunny%,26.93017302,24.07396494,3.36749786,46.65384372,991.9604153,336.7001807,12.92813664,3.635752673,6.140693872,76.12744948,25-09-2023
3126,East,Delhi,WS03,Dry,Rainy%,21.96358097,51.47130655,38.06671577,45.81093146,1020.978396,160.1661862,19.64744445,10.86098735,6.87431876,7.535384406,27-06-2023
3204,East,Delhi,WS01,Temperate,Sunny%,29.29084667,45.61786237,24.09917094,34.33625433,994.92723,475.1471778,20.56882636,1.342350281,5.376136711,97.40508565,22-11-2023
7470,South,Delhi,WS01,Dry,Sunny%,25.2713375,64.01843647,3.482918563,1.37774623,1017.759777,427.7404932,23.48287598,5.869045301,3.822783016,91.96655335,17-12-2023
4679,North,Bangalore,WS03,Tropical,Sunny%,27.53749168,25.26320594,37.0637463,45.00149519,1017.309419,351.458294,12.39023476,4.765933579,5.468827369,99.98966644,27-08-2023
9089,East,Delhi,WS02,Dry,Sunny%,33.26630275,59.87046001,11.13446717,30.25821924,993.9262146,528.1782683,23.98387914,3.572993252,4.614187667,71.90550057,25-01-2023
1984,North,Delhi,WS01,Dry,Rainy%,28.831609,74.96225581,39.81415199,33.81781361,1015.490908,167.8506763,16.02813314,1.050178524,5.288403026,6.761440922,11-02-2023
2298,West,Mumbai,WS01,Temperate,Sunny%,20.81475936,67.45942463,9.772766006,29.52022501,1033.939531,263.2254042,18.11441123,3.886758994,3.156105253,27.49251547,03-10-2023
8548,East,Chennai,WS03,Tropical,Cloudy%,30.39732276,48.83148848,10.45039311,17.02720805,999.3662692,501.8676991,15.40897167,7.239092071,5.781589023,5.996550108,16-01-2023
8187,East,Mumbai,WS03,Tropical,Cloudy%,28.86559609,40.40939386,31.83955627,5.382702917,1032.827468,219.1007345,19.91506214,9.564609078,6.9042992,16.65681157,30-04-2023
4955,West,Chennai,WS01,Dry,Rainy%,39.9596779,35.28903194,2.163849278,30.00078019,1024.919537,954.2281026,22.27069168,4.765172932,4.096848875,63.97452686,28-09-2023
6713,South,Chennai,WS03,Dry,Rainy%,17.8975313,66.91801221,35.0210923,4.873939441,1000.774244,925.3386987,21.26501487,11.05219858,6.320505134,39.36798907,04-11-2023
4687,South,Bangalore,WS01,Tropical,Sunny%,28.94737322,20.17816181,13.11423639,16.69235692,1023.403248,605.1092654,16.06785318,3.78842478,5.165079084,12.85408128,11-05-2023
4045,South,Chennai,WS01,Temperate,Rainy%,33.3597837,77.31870419,1.499055204,45.74247438,1009.779011,827.3220144,18.34957253,10.96695043,4.72233972,58.61668592,08-12-2023
7716,North,Chennai,WS02,Temperate,Sunny%,19.45288155,21.59277173,34.50241852,32.91298937,991.7581788,460.7036798,18.51661963,5.875333581,4.987326974,75.56824567,25-07-2023
3085,West,Chennai,WS01,Tropical,Cloudy%,37.25190428,68.02275056,33.45507103,14.55665423,980.2831038,495.4900701,16.91893906,9.158053315,7.593469477,62.63916754,01-12-2023
7533,West,Delhi,WS03,Dry,Cloudy%,17.46378496,23.82077962,29.72151639,47.37902426,1006.353638,638.588609,16.43973249,4.386036851,4.235450688,46.23288656,27-05-2023
3727,East,Chennai,WS02,Dry,Sunny%,22.00995038,40.89763441,7.435829297,14.54499701,988.7297841,627.6155487,16.13439666,6.666157913,1.760707449,67.29622252,27-03-2023
1376,South,Delhi,WS01,Dry,Sunny%,31.30192021,42.63271514,25.46081885,2.508690952,990.3259604,997.7864241,17.97904377,10.39112967,3.90774538,12.9190955,11-06-2023
7992,West,Chennai,WS01,Dry,Rainy%,27.03510575,73.26136181,11.40364938,8.986598653,1002.669942,222.2517175,22.76929673,8.544929629,9.446278855,54.7942546,28-11-2023
6700,West,Chennai,WS03,Temperate,Rainy%,32.13317425,71.23908114,21.99155268,32.15977773,1026.353845,602.6531741,11.51145201,7.806855982,1.40263667,66.51231953,07-08-2023
5690,North,Mumbai,WS03,Temperate,Rainy%,22.61812967,61.53801793,8.090701668,22.22977349,1009.158604,605.996739,22.22799669,8.820886101,7.908737439,26.67681883,30-08-2023
3794,South,Bangalore,WS03,Temperate,Sunny%,36.67377271,87.3629722,6.063454532,49.84030557,1034.966588,166.3849289,24.03305261,10.2869908,2.275949049,9.911582471,08-07-2023
2065,West,Chennai,WS03,Dry,Cloudy%,29.63186552,22.12983321,11.24573711,7.340218162,1019.854958,712.5236439,22.46743372,1.196472762,3.644222532,70.30235543,03-04-2023
4682,North,Bangalore,WS01,Tropical,Cloudy%,19.20236042,36.9181184,33.19351752,6.893817409,1019.20069,940.9995419,14.75892253,6.542745925,2.626370424,93.73780488,10-08-2023
8637,South,Bangalore,WS02,Tropical,Sunny%,34.11008806,32.0543396,3.585440128,13.9075852,1006.9044,303.9378289,20.16509594,9.625344352,8.612619162,73.96699104,27-08-2023
2051,South,Delhi,WS03,Tropical,Sunny%,35.68310798,55.77519545,37.48251195,19.68914739,1032.228024,167.7943085,19.27908196,1.155240797,6.530900006,62.86446417,15-06-2023
9820,North,Bangalore,WS01,Tropical,Sunny%,22.58629588,29.0360526,35.26665849,19.76930195,1047.224473,289.0299343,12.47290948,1.852841967,5.400297965,52.54444978,24-11-2023
9080,North,Mumbai,WS02,Tropical,Sunny%,21.7797953,54.84187873,28.55233944,25.19486422,1027.153591,362.6759461,11.24646011,11.57316678,6.284244401,69.52184531,02-05-2023
3373,South,Chennai,WS03,Temperate,Rainy%,15.47264486,44.9838377,10.8676227,44.93934631,993.1737134,773.0205053,15.56677475,5.979788177,5.170490683,88.60365609,09-02-2023
7762,South,Delhi,WS03,Temperate,Sunny%,18.89548971,55.68401409,17.2144312,11.77985741,1009.398037,258.5978061,11.85721387,4.006956073,9.033655286,94.8240693,27-06-2023
9058,South,Bangalore,WS03,Dry,Rainy%,15.42417004,62.42271154,1.129486346,39.32318029,1010.624778,946.4342116,22.9750568,5.959853348,1.637025697,98.41065811,12-06-2023
7468,North,Delhi,WS01,Temperate,Cloudy%,16.33005427,57.91934424,23.48397156,25.90033216,1004.750699,278.0715359,18.62270152,7.477943082,7.03537374,46.96512902,03-11-2023
4974,East,Mumbai,WS01,Tropical,Cloudy%,39.37330621,48.55710264,28.52439309,40.82410484,987.0555989,215.710382,24.29182726,9.013069394,9.167048792,21.13875564,28-09-2023
7659,East,Delhi,WS02,Tropical,Rainy%,17.00021372,58.9013121,8.244950425,28.40100334,1037.352721,369.4177545,21.92537189,10.89364789,9.808437919,11.03587933,02-05-2023
8828,West,Mumbai,WS01,Tropical,Rainy%,20.19142478,70.90330048,35.78931834,41.03702618,1042.188518,548.1674925,11.33946561,10.9346847,5.809216178,45.31934263,11-03-2023
5841,East,Chennai,WS01,Dry,Sunny%,26.45894692,30.37507569,30.0771716,32.46913762,988.6850053,534.3738179,16.45775398,3.302281615,1.771185519,32.03054425,22-10-2023
2951,South,Bangalore,WS03,Temperate,Rainy%,35.23335159,63.73920393,24.97179287,2.363896528,1017.099671,379.9255879,23.47294917,3.849177139,8.417426274,23.31906913,18-08-2023
4921,South,Chennai,WS01,Dry,Cloudy%,33.24774374,70.77446116,18.87016422,22.51963575,1013.49808,467.3706847,16.46394638,4.037246643,5.690219386,77.72460585,19-06-2023
4424,North,Mumbai,WS01,Dry,Sunny%,20.16589382,48.50810553,16.30477358,30.40315448,1026.163932,169.2769291,22.26487251,8.578750349,8.393657058,6.050593948,08-03-2023
7725,South,Chennai,WS01,Tropical,Sunny%,39.21985449,58.42654116,7.2918521,10.11927561,1033.655179,711.6005262,15.8419691,8.866206896,4.816454636,62.38334873,18-10-2023
2171,West,Delhi,WS01,Temperate,Rainy%,33.69972222,39.81853638,28.68589093,46.09653852,1022.687341,278.5981676,18.6602038,7.793936182,4.642801958,39.08464772,17-09-2023
4769,East,Mumbai,WS03,Tropical,Rainy%,23.02535254,60.25931232,28.0917025,41.92989177,1028.491663,984.3556454,13.8531997,3.886530252,2.00711634,71.11256929,29-01-2023
4631,West,Chennai,WS03,Tropical,Cloudy%,36.54032391,63.02046337,29.18347483,32.61676798,1019.542955,574.0168905,15.42122507,10.82772919,2.158276236,7.526093767,11-01-2023
3310,West,Mumbai,WS02,Dry,Cloudy%,17.61620577,30.92134334,9.72208763,44.40339191,980.7353344,175.5751599,13.33392064,8.481759527,3.957145649,56.15704506,07-05-2023
3343,East,Mumbai,WS01,Dry,Sunny%,32.40429759,45.83777237,14.65524033,31.08612931,1020.905235,234.2025157,18.70342223,1.888621995,4.475082977,71.23022144,16-06-2023
4386,South,Delhi,WS01,Dry,Sunny%,21.42096427,48.24576553,19.91613416,27.44546975,996.5757946,931.7987798,13.54705248,1.225423502,8.967745449,37.67666031,16-09-2023
4067,South,Mumbai,WS03,Dry,Cloudy%,25.28847666,89.68129624,16.75188986,44.02620346,982.5958769,368.3723296,22.83456518,4.320903575,5.992207582,22.6173125,07-01-2023
3339,North,Chennai,WS03,Dry,Cloudy%,27.17596385,51.25655914,9.892322827,47.79279743,1008.1607,835.9384275,24.30970004,2.529625268,3.015536969,36.30727438,03-11-2023
1683,West,Delhi,WS03,Tropical,Cloudy%,38.31161562,70.0047922,16.99535468,18.41999153,1030.013223,877.7418265,21.24516994,10.08459223,6.188028863,62.16853632,21-05-2023
2054,West,Bangalore,WS01,Temperate,Rainy%,39.01368242,65.53094548,21.43129157,8.39672363,983.474971,960.5486331,21.42839259,8.398476874,8.90140518,8.301967664,21-08-2023
8211,West,Delhi,WS01,Tropical,Sunny%,26.13225826,56.12372647,32.61261502,48.35763082,985.9150415,184.7247563,11.01763006,4.728169839,9.960971802,54.19457067,14-09-2023
3602,East,Chennai,WS03,Tropical,Cloudy%,21.61888038,71.5600096,5.404003187,7.035004179,1033.359304,728.497766,14.4273465,5.636602679,7.796729771,74.70917586,24-07-2023
5014,West,Delhi,WS03,Dry,Cloudy%,20.11162202,82.59235933,18.32663414,5.768891984,985.4683562,712.7654432,17.75980884,10.2106994,3.896499794,46.16084966,09-08-2023
8301,West,Delhi,WS03,Temperate,Sunny%,34.1712064,66.10593336,6.502230715,16.200797,1040.293495,504.8064707,10.46780566,3.726567416,5.805635609,60.22147316,10-05-2023
1348,West,Mumbai,WS03,Dry,Sunny%,27.09105049,62.43631342,7.926205813,35.06841989,983.2050506,694.7008604,18.24150749,8.744425086,5.646229303,17.43315477,06-09-2023
2022,West,Bangalore,WS02,Dry,Rainy%,27.38799366,62.93980627,33.88234816,17.52456972,1010.822589,900.1185621,22.26618513,5.49935904,6.277073849,45.65532079,11-04-2023
9641,South,Delhi,WS02,Temperate,Rainy%,32.70833702,28.8264491,32.01309085,44.32903866,1011.859569,407.829956,23.60684309,11.60727024,8.108955087,61.45634422,04-11-2023
1503,South,Chennai,WS01,Tropical,Rainy%,31.56685621,58.87059988,2.930935421,32.0220679,1013.184764,304.6806542,24.1540154,8.509456617,1.451866721,46.9468823,24-12-2023
9277,West,Delhi,WS01,Temperate,Sunny%,18.79427866,60.67382309,34.87573387,7.836375479,997.0710501,225.7570042,15.73432269,9.672508366,6.269394068,12.6224051,09-08-2023
1522,South,Chennai,WS02,Dry,Rainy%,37.06220073,64.21277817,15.68168029,18.33120162,1003.326248,624.0363359,17.65471138,10.00720952,8.123953768,70.12571822,19-03-2023
3508,South,Chennai,WS02,Tropical,Sunny%,34.07721418,54.39542785,38.71487641,19.56854004,999.0009012,290.622528,20.74332509,1.806521533,8.527796418,62.34408632,04-09-2023
9821,South,Mumbai,WS03,Temperate,Sunny%,29.31832186,22.17961291,7.371242864,45.43069613,1019.008738,253.4669033,17.94166241,2.819485172,5.548660056,67.10092917,15-02-2023
1017,East,Bangalore,WS02,Dry,Cloudy%,17.71412,54.42946507,18.59212949,10.93205494,1005.911227,316.9123803,17.70625571,1.919064885,2.090990226,6.218609875,03-01-2023
8423,North,Bangalore,WS03,Tropical,Rainy%,38.81928155,20.19663628,39.78045454,48.28414189,1037.100228,824.786672,17.00366427,8.022549969,2.329393925,79.02340746,23-04-2023
2268,West,Mumbai,WS01,Temperate,Sunny%,31.70364856,41.19317807,20.59555303,0.773470786,1033.391149,389.8525895,18.80780579,1.002089085,9.11782214,24.23923541,17-04-2023
2176,West,Delhi,WS01,Dry,Sunny%,36.96396831,43.80799893,26.80166901,21.39290743,1027.978056,622.9967932,24.86638585,5.406010853,4.758144255,33.86727991,04-08-2023
2632,North,Bangalore,WS02,Tropical,Sunny%,36.63859083,35.01467898,13.09089416,1.003016791,1007.241081,311.9449568,16.95866557,11.00062252,4.822296264,54.3158071,09-07-2023
4613,West,Delhi,WS03,Tropical,Rainy%,18.05993073,31.27193871,13.85379167,37.37935513,1001.476416,424.139684,10.32509588,11.51512173,4.082022436,74.55753555,27-06-2023
1114,West,Chennai,WS02,Tropical,Rainy%,21.68670305,38.4716107,17.23360133,49.48024402,1020.448847,736.3055946,12.14402375,7.738692018,5.155017982,10.16485221,07-07-2023
9944,West,Delhi,WS01,Temperate,Cloudy%,34.67084472,36.92041013,35.44828914,14.60867559,993.8151412,881.2860671,22.92040213,4.957578539,9.265762617,75.23852886,25-01-2023
7590,North,Chennai,WS02,Dry,Rainy%,22.27567754,85.59595733,30.85098104,25.77027186,999.5088434,321.9613334,21.65971549,8.455975937,7.422349147,12.4625747,03-03-2023
3400,North,Mumbai,WS03,Temperate,Cloudy%,,,,,,,,,,,05-07-2023
7768,East,Mumbai,WS03,Tropical,Sunny%,23.01166432,54.28941348,14.10797791,49.31683977,1022.938204,183.3118509,18.44190578,2.896016815,8.746098995,64.0929551,18-05-2023
3588,West,Bangalore,WS03,Dry,Cloudy%,26.52387791,86.1876703,25.49882951,14.48907462,995.9180108,235.2491097,10.74929188,8.198230429,6.234909266,98.56343455,20-01-2023
1321,East,Mumbai,WS02,Dry,Sunny%,29.84751768,20.5121884,24.98467915,7.366338687,1035.156073,734.2863463,11.9732201,4.353881869,7.447900745,82.01969116,02-01-2023
8626,South,Bangalore,WS03,Temperate,Sunny%,24.2131189,51.28043585,5.414632234,29.06961483,1017.71983,215.7474295,23.04433063,9.305625274,6.09714251,78.83085487,14-02-2023
1833,West,Chennai,WS03,Dry,Cloudy%,36.37807321,32.26290943,3.798366503,28.92874062,1045.634271,327.7439413,24.95542175,11.52034076,8.166199508,51.66228312,18-02-2023
9403,West,Mumbai,WS03,Dry,Cloudy%,15.35628892,35.73246744,19.34879387,16.51929557,1030.208342,976.0861222,14.26639198,11.42477268,6.958040121,21.29984983,06-11-2023
1158,West,Delhi,WS02,Temperate,Rainy%,20.83750583,85.22483539,23.65650247,23.21897495,1048.403478,894.7867602,20.80457432,10.21738767,4.72684762,15.79782319,14-04-2023
3619,East,Chennai,WS02,Temperate,Sunny%,35.53212114,73.50613237,25.61071221,1.291284639,1030.969343,932.8166352,16.28184268,7.015241849,7.325610853,52.33050222,29-07-2023
2347,East,Chennai,WS02,Tropical,Cloudy%,36.24163001,80.46833932,12.47347227,15.66326109,1000.455034,493.2323161,18.63037789,4.474651774,7.234874369,19.63807945,09-04-2023
4164,West,Mumbai,WS01,Tropical,Sunny%,36.42003111,63.18956459,26.17953413,4.822216067,1038.015622,741.7720848,16.07971721,6.352198555,3.539880796,77.67861859,06-02-2023
7813,North,Chennai,WS03,Temperate,Sunny%,20.91107023,48.31707566,5.208698985,16.34779352,1027.523087,127.245251,23.94017471,11.71832386,7.025696628,84.34910682,26-08-2023
1910,East,Chennai,WS02,Tropical,Sunny%,32.65673896,69.57341642,15.95703222,13.29608072,1019.678098,879.9575305,10.11684228,5.397275545,1.93602682,96.90288803,03-03-2023
8166,East,Delhi,WS03,Dry,Sunny%,33.49885603,21.26950531,1.180163557,38.79559709,1018.211255,659.1904234,10.51506834,3.565773872,6.393135523,1.635927405,16-09-2023
3451,West,Bangalore,WS03,Temperate,Sunny%,31.57620322,32.95954672,3.726372201,32.31655616,1043.874799,639.3107161,15.79654987,4.270995145,3.036042761,36.34582422,30-03-2023
1403,West,Mumbai,WS02,Dry,Cloudy%,30.02846227,27.8206104,0.781133033,37.48902285,1008.206304,641.7897653,21.80346885,10.45398574,4.212210267,6.932935644,11-10-2023
2690,West,Mumbai,WS02,Temperate,Cloudy%,31.5720525,60.81727505,30.9634929,15.28814544,1024.707906,487.0890903,14.28793483,1.620438814,7.563609849,76.0701988,22-03-2023
4485,East,Delhi,WS02,Dry,Rainy%,27.13799539,78.76150995,24.3708842,28.15182459,1027.658866,483.2854992,14.27557134,4.704951189,5.085371891,26.22773566,18-01-2023
5288,West,Bangalore,WS02,Dry,Sunny%,27.17491489,80.82901113,33.03485098,27.24690488,1010.409872,207.6928364,23.0431994,5.479018917,6.877661396,47.148095,12-05-2023
9116,South,Delhi,WS03,Temperate,Cloudy%,26.36468579,63.10185281,25.19351884,10.8210722,994.5504052,509.4131675,19.22846393,2.045927576,1.077486881,55.81913302,25-07-2023
1522,South,Chennai,WS03,Tropical,Cloudy%,33.18517964,76.38765748,36.70638063,15.26703555,986.660476,289.5020442,20.67432372,10.92640543,3.81928317,40.8907426,19-03-2023
5445,South,Delhi,WS01,Dry,Sunny%,33.54569113,71.66488839,33.55678918,38.00060779,1018.652948,192.9400269,10.24100603,2.137589028,5.273786631,81.5002271,21-01-2023
7459,North,Chennai,WS02,Temperate,Rainy%,34.71832514,68.60397255,26.30527043,8.255276866,984.4664965,416.5777553,19.88725286,3.446959542,5.754254988,91.77627734,28-12-2023
8086,West,Bangalore,WS02,Dry,Cloudy%,26.30090817,82.94251284,33.94379627,49.45536511,1002.539048,503.3104183,18.95712167,2.892403551,9.707208529,30.18475019,24-10-2023
2944,North,Delhi,WS01,Dry,Sunny%,35.53342997,89.03179885,25.23771665,2.53397469,1024.11064,603.3770894,22.33307683,11.18196785,7.949118039,80.08501446,09-09-2023
4571,West,Bangalore,WS02,Tropical,Rainy%,23.47387825,46.16166051,38.31493641,3.324720801,983.798934,482.2386455,18.7872645,3.21656864,8.518570882,61.29262289,22-04-2023
2560,West,Mumbai,WS03,Tropical,Rainy%,27.69901033,72.38201723,38.57587693,19.0065253,998.8731868,106.8516983,20.70370239,5.885151525,7.470385314,96.08775593,24-03-2023
5747,North,Mumbai,WS02,Dry,Rainy%,30.18175388,41.59860675,0.775536427,22.43015956,1011.311443,807.7533725,24.54272925,2.821461627,8.464792805,67.31035255,17-09-2023
8154,South,Bangalore,WS01,Tropical,Sunny%,30.864499,30.06650243,17.40069533,4.029804754,1038.192619,315.674048,12.94344714,4.036881846,4.514296531,79.37632316,05-07-2023
1592,South,Mumbai,WS02,Tropical,Sunny%,33.94267927,29.63585649,39.76757247,20.09325521,1013.745493,881.0006404,20.05218148,9.029484333,8.593536316,6.526953543,29-04-2023
6327,North,Chennai,WS03,Temperate,Sunny%,36.16710959,45.21570614,8.880695229,3.421382671,1030.327011,137.0957021,13.43448301,6.825626484,9.285393258,74.9755826,08-05-2023
