household_id,region_name,city_name,meter_type,customer_category,grid_zone,voltage_reading,current_reading,active_power_kw,reactive_power_kvar,energy_usage_kwh,frequency_hz,load_factor,peak_demand_kw,offpeak_demand_kw,daily_consumption_kwh,timestamp
4421,West,Chennai,Smart,Commercial,ZoneB,212.6171701,26.00998773,8.103426883,1.759607241,43.02889361,49.82146553,0.367401774,11.65150697,5.081525935,8.847019694,13-11-2023 23:12
7580,East,Bangalore,Smart,Commercial,ZoneC,221.9589844,17.25255343,4.719794671,1.298145464,41.30110615,50.3387402,0.271065037,6.785005211,6.624933099,5.447594243,30-08-2023 01:29
6532,West,Chennai,Smart,Residential,ZoneA,222.8654294,18.21068446,5.817831802,3.738627656,42.38703935,50.57478718,0.546530002,4.295878799,5.656326682,79.9938847,27-09-2023 00:43
2373,West,Mumbai,Analog,Commercial,ZoneA,228.765248,29.57264768,7.664556511,4.839005793,36.33607501,49.10283398,0.557058568,3.17363922,1.568874158,36.41353884,28-12-2023 00:00
4553,North,Delhi,Analog,Commercial,ZoneB,217.5227213,15.05950795,8.117340348,1.958169852,15.95128403,49.52679311,0.938662923,11.32888809,2.968969143,60.30395235,08-10-2023 07:08
4672,North,Mumbai,Smart,Residential,ZoneB,233.7223522,21.55669964,5.498664825,4.221442108,21.15153332,49.11049805,0.515455306,13.74194304,2.306847002,69.8159844,25-10-2023 18:33
9144,West,Chennai,Smart,Commercial,ZoneA,220.1647227,13.19722044,4.386144197,0.708896599,7.733871748,50.42945898,0.380819171,6.445295088,1.222787851,25.78178822,10-04-2023 17:12
6437,West,Chennai,Smart,Commercial,ZoneC,249.4662102,13.58087216,9.294684665,3.294783153,7.076120266,49.99660715,0.889628498,10.42600183,5.486014101,26.92035662,01-01-2023 14:01
9163,West,Delhi,Analog,Residential,ZoneB,213.5182079,28.07464892,6.715712002,3.043807818,38.89818648,50.76143287,0.814937141,12.37990715,6.588631971,25.08351926,13-10-2023 22:50
8446,West,Mumbai,Smart,Commercial,ZoneC,227.9697616,29.20119967,9.709404117,0.568038223,6.825577022,49.30018482,0.353418756,7.871430725,9.980126876,58.787363,22-08-2023 03:01
9749,West,Delhi,Analog,Commercial,ZoneB,219.5732702,10.59672511,0.546001304,4.628658031,36.22436172,49.47074932,0.200051798,7.022056201,2.799816977,26.4805184,24-12-2023 00:30
6965,South,Mumbai,Analog,Commercial,ZoneC,241.0933399,20.80212607,1.041118822,2.234237948,38.81918252,50.76527592,0.431153247,2.064997367,7.134878133,45.10820657,23-09-2023 11:43
6915,South,Chennai,Analog,Residential,ZoneC,216.7453007,10.86152535,3.755562805,0.800285783,42.59302471,49.94431913,0.75113299,5.981677114,7.224562382,72.74728232,14-10-2023 07:47
7115,South,Chennai,Analog,Commercial,ZoneB,222.0376257,15.42389427,1.14306158,3.944126862,20.86708173,50.33696893,0.566602464,3.205332516,7.511146155,60.89584585,05-03-2023 08:56
6094,North,Delhi,Smart,Residential,ZoneA,212.3913142,22.21906685,1.095343069,3.896818381,17.00654981,50.5125794,0.445101839,10.24014967,3.847370368,32.95343191,11-12-2023 23:45
3382,East,Mumbai,Analog,Commercial,ZoneB,212.4355368,27.95330351,2.110398785,1.281286724,43.94767305,49.61376609,0.204868403,8.564530834,2.937318664,15.87678058,21-04-2023 17:24
5098,South,Delhi,Smart,Residential,ZoneB,216.194017,6.612440912,4.791760535,4.429717057,4.471427965,50.10036214,0.443960541,2.544496775,7.588251785,71.89982918,26-01-2023 15:38
5358,West,Bangalore,Analog,Commercial,ZoneB,219.7169051,25.39319915,6.096863929,4.417721343,15.71619829,50.30684792,0.542588666,3.063034657,3.915602219,16.49189235,13-02-2023 10:42
9312,East,Bangalore,Analog,Residential,ZoneA,211.4928273,23.10719784,6.438712913,1.215291177,44.13530465,50.43499947,0.965377293,2.695756111,2.705239878,10.37081281,28-03-2023 10:43
1139,South,Delhi,Smart,Residential,ZoneB,229.3612762,26.38919746,4.157642308,1.281635841,31.59116087,49.83208984,0.629007813,8.670713504,6.307695972,6.054055659,05-09-2023 11:34
8644,West,Bangalore,Smart,Residential,ZoneC,228.3053959,28.5837327,3.72090876,0.672599089,33.1250957,50.23562472,0.729154623,5.008332093,4.791686051,16.85087518,31-10-2023 00:24
2815,East,Mumbai,Analog,Commercial,ZoneA,227.011083,6.825896135,7.581064142,3.109295896,31.74859108,50.11398411,0.797475498,9.57217688,7.516148618,61.46863298,01-05-2023 02:09
6408,North,Delhi,Analog,Residential,ZoneA,239.5268315,27.11975646,1.786764765,3.857575249,21.10055361,49.31050686,0.345515395,5.781533707,0.559486965,48.91424387,10-11-2023 23:12
5301,South,Delhi,Smart,Commercial,ZoneB,219.8721602,11.01322501,9.279196515,4.326474478,27.26371362,50.37004257,0.559857651,2.936018629,6.357862946,18.32503896,22-09-2023 20:47
8285,East,Chennai,Analog,Residential,ZoneC,227.5296212,18.63531782,8.213439243,3.032814762,35.71821681,49.21883329,0.379575154,5.322617195,4.47929218,41.95470298,24-05-2023 05:47
7778,East,Mumbai,Smart,Commercial,ZoneC,241.4645223,13.61692321,2.190448415,1.713522283,4.604163361,50.75495631,0.8712611,6.422190026,9.911447248,13.19943048,30-06-2023 11:07
9536,South,Delhi,Analog,Commercial,ZoneC,229.615155,13.03450876,4.111568944,4.21502336,27.07861301,49.19125852,0.83137642,7.233896781,4.400381228,34.22526505,31-05-2023 12:11
3419,North,Mumbai,Smart,Commercial,ZoneC,249.9833063,18.09648482,7.120429794,3.509099074,14.44680623,50.94290863,0.753806629,10.94694639,4.297379414,49.61784902,10-02-2023 11:57
4235,East,Mumbai,Smart,Commercial,ZoneC,220.9665306,26.38358154,2.367752093,2.903199676,49.31636463,49.81842363,0.375685049,10.22567361,1.385256712,16.75782366,28-06-2023 07:27
3594,South,Delhi,Analog,Commercial,ZoneC,223.3852681,14.82698052,3.195429198,3.066096863,21.73651465,49.09564456,0.813928088,11.99385058,5.929108584,27.7687999,21-02-2023 21:19
2387,West,Delhi,Smart,Residential,ZoneB,242.3429504,22.05148627,3.022241712,3.459478282,43.76401446,49.01063314,0.824619447,9.973624569,9.463262721,40.57586481,14-05-2023 19:00
1983,East,Bangalore,Analog,Residential,ZoneA,218.3079644,24.52506836,2.62089345,0.237693316,48.73295191,50.73333771,0.933528236,9.057477765,5.334621767,24.76563865,22-02-2023 20:04
3122,North,Mumbai,Analog,Residential,ZoneB,212.4702066,28.02432684,3.600872262,0.165321166,27.73893602,50.51638291,0.697460626,3.272477801,0.746265574,51.25701459,10-12-2023 03:13
6419,East,Mumbai,Analog,Commercial,ZoneB,210.6738382,19.27696698,6.039161461,3.507132721,36.22259499,50.98852642,0.47730992,11.88084077,3.415325556,78.89298864,13-01-2023 07:41
3994,West,Mumbai,Analog,Commercial,ZoneB,246.365744,5.938615174,3.078861515,4.870631936,15.47205792,49.34890639,0.833513519,12.22054069,6.458017105,31.48374636,09-09-2023 04:23
8056,North,Delhi,Analog,Residential,ZoneA,246.5641724,10.03967062,9.673968069,3.082941491,8.15671074,49.59248427,0.493202191,7.692139735,8.7571799,7.147033555,26-01-2023 13:39
8548,East,Chennai,Smart,Residential,ZoneC,242.685551,12.58057903,3.541170352,3.835112824,3.93444982,49.9759159,0.888058654,13.12638939,6.390696951,74.30648171,16-01-2023 08:31
7853,East,Mumbai,Analog,Commercial,ZoneB,220.319498,27.19896597,2.740662341,3.58842306,40.10465353,49.5267296,0.994747678,11.68059018,8.105264417,18.35692784,05-01-2023 16:13
3900,West,Chennai,Analog,Residential,ZoneB,217.8330936,27.49822201,9.607079303,1.725536109,18.65930381,50.33198618,0.484639305,3.264084944,7.142226398,78.6198597,06-06-2023 23:40
1775,North,Bangalore,Analog,Residential,ZoneA,245.7872138,28.96667588,6.549596652,2.273854366,7.379060158,49.62697501,0.876134447,5.266739128,2.455606339,52.96993265,06-05-2023 02:28
5981,North,Chennai,Analog,Commercial,ZoneA,236.4833506,18.32016891,4.912286745,0.208162829,28.18422054,50.01670504,0.323400399,14.23338208,1.633076816,8.09849214,23-05-2023 20:23
1735,North,Bangalore,Smart,Commercial,ZoneC,246.1676679,22.87332403,2.22474728,2.652876005,47.34055889,49.80568867,0.438403963,14.79264253,1.382833499,29.53465849,21-05-2023 02:37
7777,North,Chennai,Smart,Commercial,ZoneB,225.7920093,16.05719771,5.450678332,3.146832946,7.581275406,49.86465167,0.97256363,14.49099683,1.551813063,41.10009406,27-01-2023 19:12
8753,West,Bangalore,Smart,Residential,ZoneA,233.0732251,5.215733731,2.245734853,4.553832529,44.34687377,49.96610977,0.508006352,6.751692993,8.106095287,29.00632636,22-03-2023 12:03
6147,East,Bangalore,Analog,Commercial,ZoneA,212.5485869,24.47763086,7.541231247,0.789957986,9.064273435,49.18676823,0.593592074,12.81030628,7.177187264,40.02602828,30-01-2023 12:39
2486,West,Mumbai,Smart,Residential,ZoneA,219.9374765,29.5795816,1.737068144,4.757504508,11.18873959,50.17755034,0.731159064,12.43642098,3.179613901,19.12374042,22-07-2023 22:17
1395,North,Delhi,Smart,Commercial,ZoneB,228.9369718,20.67628027,5.300447821,4.275584032,1.398906358,49.50564151,0.233776345,14.29831829,4.389970262,16.92094665,20-11-2023 19:32
3001,West,Mumbai,Smart,Residential,ZoneC,224.3257801,10.29609911,8.10077072,3.488064644,28.09392318,49.28069669,0.291712003,12.27918706,7.885467858,65.856097,12-08-2023 04:52
9555,South,Delhi,Smart,Commercial,ZoneC,247.7054233,23.46424939,7.37879821,0.432234383,49.53035012,49.29477014,0.863760048,13.57616489,0.764491054,45.01297345,19-01-2023 19:35
9062,West,Bangalore,Smart,Commercial,ZoneB,233.782338,11.53683087,2.417371228,1.735476664,8.249613107,50.21880661,0.753609653,8.695928041,1.706347424,27.45603244,07-01-2023 08:27
8268,South,Mumbai,Analog,Commercial,ZoneB,241.3900013,22.18095811,5.341660627,4.566256122,38.76799058,50.42210544,0.398988454,2.314664614,1.388259195,11.29286085,16-02-2023 13:24
6877,East,Chennai,Analog,Commercial,ZoneB,238.3714095,19.04312022,9.136150433,1.520900023,33.89731248,49.72784573,0.316322678,13.95086289,1.469516065,14.53234073,28-10-2023 12:46
5188,West,Bangalore,Analog,Residential,ZoneB,213.5207123,21.14889926,5.238217548,1.663622253,4.567150195,50.23225585,0.952654389,8.637459922,0.547620675,58.48390144,10-04-2023 08:13
5361,West,Mumbai,Analog,Residential,ZoneB,232.2997011,15.14904637,1.080428384,4.999692118,32.87770539,49.09838029,0.801740046,9.353643845,6.07124123,59.08164008,26-11-2023 00:02
7349,East,Mumbai,Smart,Residential,ZoneB,217.7053429,16.14191667,8.334897121,1.472502503,12.30472624,50.90406699,0.871893881,6.910534417,1.328070817,33.4779793,12-05-2023 02:16
7180,North,Bangalore,Analog,Residential,ZoneA,215.9842812,26.35124854,5.838757424,4.669039068,45.03824368,50.26093386,0.440537098,1.646980726,1.811369557,9.20854943,26-12-2023 12:50
8794,North,Mumbai,Analog,Residential,ZoneB,244.2857436,5.384512573,6.414952816,0.921343308,4.94538712,49.23574494,0.327581461,8.233388528,8.410112788,17.17750203,06-02-2023 07:39
1743,West,Chennai,Analog,Residential,ZoneA,217.3292266,9.099519759,4.741432926,2.869034492,2.757949091,49.87358117,0.323172266,8.554433724,7.679663583,40.20412297,01-03-2023 16:52
7162,South,Chennai,Analog,Commercial,ZoneB,212.6971336,16.48127884,2.196020639,2.896684097,12.36427187,49.48280086,0.448677534,8.1146755,4.030385856,45.83659205,05-12-2023 03:37
1373,North,Delhi,Analog,Residential,ZoneB,210.6952654,29.49397668,2.199601484,1.905835361,12.70608721,49.62368867,0.676515122,11.88041867,7.55384894,46.58846768,16-04-2023 03:19
6905,South,Bangalore,Analog,Residential,ZoneA,223.6584101,7.657061179,1.405324997,2.974747802,32.98407887,50.50672549,0.529525208,8.214952345,1.497512971,15.39667069,20-03-2023 01:37
5127,North,Delhi,Smart,Commercial,ZoneB,248.7450366,8.288895585,6.018961875,4.982823139,23.40428553,49.12029599,0.278284517,13.75895499,6.623652075,64.85736349,30-05-2023 14:00
9331,South,Delhi,Analog,Residential,ZoneA,248.6395767,6.618367931,3.02431923,3.705876149,23.62905507,50.42610491,0.586323166,14.89236072,6.473912888,72.0189526,31-08-2023 10:49
6689,North,Chennai,Smart,Commercial,ZoneB,233.6967329,27.94445918,9.771931755,1.142345503,21.31922383,49.67965262,0.89395813,2.314661307,8.361815416,5.011842328,03-07-2023 07:36
4020,North,Bangalore,Smart,Residential,ZoneC,217.8165054,18.63053237,7.71044336,4.208482737,39.99153055,50.03432377,0.499279004,2.653650363,9.175586078,14.2662968,30-01-2023 19:22
4292,East,Mumbai,Smart,Commercial,ZoneC,228.2554615,6.609603684,4.405217312,1.120484051,3.834847329,50.34574134,0.228440883,8.176008497,7.141424645,23.27825376,10-01-2023 19:50
7876,North,Delhi,Analog,Residential,ZoneA,235.413175,18.03952714,2.947409708,1.438003653,19.55248258,49.34892238,0.818516734,8.707996043,5.059148523,51.5262847,09-02-2023 14:59
7897,East,Mumbai,Analog,Commercial,ZoneA,236.258277,7.486826213,7.562228043,1.128977385,14.77490544,50.77006885,0.600892105,12.80179891,2.956669273,46.75416716,02-10-2023 20:11
6338,East,Bangalore,Analog,Commercial,ZoneA,237.3654897,12.58853737,1.922127055,2.605388047,27.23593882,49.03439122,0.827215119,9.222977154,3.911628094,78.94158968,07-12-2023 13:30
2564,East,Mumbai,Smart,Commercial,ZoneA,245.3975416,16.4715126,8.685205719,1.57738466,41.69500328,49.67041592,0.48619486,5.669556607,6.431545021,63.94522751,20-11-2023 00:45
1057,North,Delhi,Smart,Commercial,ZoneB,210.2321961,8.325269868,8.21674174,3.505409125,42.00051504,50.63166345,0.212975306,14.19225179,8.48393923,42.7876396,11-11-2023 00:56
4496,South,Bangalore,Smart,Commercial,ZoneC,238.4582122,19.45820089,1.538737108,1.82759129,22.52847677,50.32393627,0.462766347,7.85066263,0.56123209,74.16494381,12-03-2023 03:23
6394,South,Bangalore,Analog,Residential,ZoneC,243.9795048,25.00339613,2.100798359,1.821567216,25.79979417,50.04471715,0.386214217,10.94567639,1.722878593,24.19778824,08-05-2023 07:30
6142,North,Delhi,Analog,Commercial,ZoneB,243.5301272,15.21337526,7.405208492,2.58573092,13.3133411,50.59209847,0.356039564,8.090900516,6.234354011,66.44839155,22-12-2023 17:58
3948,East,Mumbai,Analog,Residential,ZoneB,246.1029791,21.08170177,4.150555118,4.357629295,41.84194774,49.55584039,0.741126965,9.326071148,3.86542768,31.86323976,10-09-2023 05:05
5473,North,Delhi,Smart,Commercial,ZoneA,210.1102456,19.55005154,7.979556861,2.538622839,15.66212691,50.84802413,0.323629945,5.112583593,6.746594776,70.01268367,10-02-2023 23:35
9564,South,Bangalore,Smart,Commercial,ZoneB,224.4218251,16.12516341,1.644351437,2.347608855,9.391640446,50.83277736,0.514185235,2.129306047,6.322977904,53.37806866,26-04-2023 01:32
4134,North,Chennai,Smart,Residential,ZoneA,216.7337535,7.191992351,9.355437651,1.710271689,15.37683539,50.91176084,0.626239971,9.734553749,8.603756182,39.56174149,09-12-2023 11:32
2587,North,Chennai,Smart,Commercial,ZoneA,232.1336487,28.45188062,9.173921238,3.266374556,27.90078113,49.35761793,0.746112586,6.110747937,1.430731526,13.43945793,29-05-2023 17:25
9969,South,Chennai,Analog,Commercial,ZoneC,229.3949336,8.752578733,6.047824209,0.381347726,1.668120657,49.83266491,0.287767801,3.160402966,2.421455993,49.12498039,18-08-2023 08:56
5262,East,Delhi,Analog,Residential,ZoneA,218.7280708,15.40350019,8.83846454,0.8746672,7.712363238,50.88159964,0.862868139,14.09787657,7.206061407,76.05426634,01-02-2023 07:41
7666,North,Bangalore,Analog,Residential,ZoneA,236.9889091,5.976118385,4.108270013,2.249545053,3.317364961,50.35673213,0.951241374,5.246061102,9.828484804,15.52361391,16-10-2023 04:34
4678,South,Bangalore,Smart,Commercial,ZoneA,228.0057942,17.01371808,0.721713082,3.723033892,16.79692711,49.80704081,0.779201435,8.098892104,3.61613632,59.502241,17-08-2023 21:27
1998,East,Mumbai,Analog,Commercial,ZoneA,246.8377087,18.91602513,1.26970413,2.721355171,6.562943455,49.14922089,0.531994384,9.29384185,7.657405952,55.51381836,21-03-2023 05:01
9751,North,Mumbai,Analog,Residential,ZoneB,214.7391477,12.91407311,6.090953904,1.506552569,3.188859765,49.7394289,0.927103533,3.020857027,1.313679882,7.738052587,09-06-2023 06:59
4343,West,Mumbai,Analog,Residential,ZoneB,243.2329235,15.8888177,2.151836131,4.329382048,6.301368844,50.0918577,0.28168631,3.301662956,3.093161963,61.70925788,23-02-2023 09:26
4501,East,Delhi,Analog,Residential,ZoneA,212.9762804,14.11507721,8.240985765,4.654980443,38.24632028,49.00603949,0.502346524,10.8520929,2.59485805,32.58540474,09-10-2023 00:11
5014,West,Delhi,Smart,Residential,ZoneB,242.565289,24.64067559,4.123260001,1.084118358,24.72360421,49.65895926,0.287912148,11.40295657,3.36718339,76.09199694,09-08-2023 01:39
6107,North,Bangalore,Analog,Residential,ZoneC,218.6442884,16.12543483,7.462896351,4.55552874,36.01259642,50.39327417,0.521033808,6.299216335,3.473931898,25.38213968,01-12-2023 19:26
5328,East,Chennai,Smart,Commercial,ZoneC,222.2608722,26.97928956,9.316511442,3.279583912,14.41146711,49.92747272,0.589078337,13.53301319,6.944503259,15.5224829,20-03-2023 03:04
5655,West,Chennai,Analog,Commercial,ZoneB,217.8282221,23.34546871,4.104212913,4.754902475,9.185598795,49.50048045,0.549370781,4.487846668,5.361858883,20.78370705,24-11-2023 15:05
6327,North,Chennai,Smart,Commercial,ZoneC,226.5100707,29.04833696,8.78490911,1.728939071,32.05596226,49.19028626,0.302510195,5.853981223,8.78235205,50.05854823,08-05-2023 10:07
8620,West,Delhi,Smart,Commercial,ZoneC,222.347993,15.36629507,4.495497847,3.675116018,17.60636512,49.87111304,0.639187231,13.72100711,9.676547009,67.57265374,15-08-2023 14:20
6858,West,Delhi,Analog,Commercial,ZoneC,228.4905961,13.70706379,8.396172434,1.381369383,19.14085796,50.610734,0.418293367,13.63043195,1.371717636,20.8728568,25-01-2023 08:34
6620,West,Chennai,Analog,Commercial,ZoneB,228.4759143,19.14522721,6.882774611,3.64111271,4.303109367,49.65602668,0.482695082,7.211095236,8.405727119,53.57770582,31-01-2023 18:05
8004,North,Chennai,Analog,Commercial,ZoneB,226.5345049,19.68679183,8.522735825,4.203402704,29.29450746,49.60151089,0.352208509,13.26218906,4.470737821,9.188299598,13-03-2023 16:32
2242,East,Chennai,Analog,Residential,ZoneC,234.4412667,10.92839793,0.804093824,4.539336026,1.414375306,50.73014623,0.338793189,10.8676384,2.313199724,37.33761737,02-01-2023 06:13
8015,East,Delhi,Smart,Residential,ZoneB,235.5345555,12.31583102,5.230774394,2.689164709,41.30123401,50.18991754,0.691498403,7.16823436,9.846424346,79.50790178,29-03-2023 21:25
1080,East,Delhi,Analog,Commercial,ZoneA,225.7459273,26.56602971,1.491506287,3.728920261,37.60176293,49.4706135,0.998514243,5.54373804,4.364757012,53.4433016,15-11-2023 17:31
3661,South,Bangalore,Analog,Commercial,ZoneA,234.9811892,10.79434133,9.295217204,2.021623657,9.840558578,49.97839052,0.554551321,3.526742492,7.350205002,36.3230411,14-08-2023 06:04
5798,East,Chennai,Analog,Commercial,ZoneC,239.4442681,27.77573607,9.341158617,3.773889267,7.344495165,50.02826341,0.866249679,5.247109758,5.447708805,25.63286829,07-07-2023 06:21
1540,North,Mumbai,Analog,Commercial,ZoneB,212.2771519,29.02631434,5.664967883,1.195358205,9.651636112,49.28785139,0.624683185,6.890935776,0.677315614,34.16146123,15-08-2023 03:27
6945,North,Mumbai,Analog,Commercial,ZoneA,245.7161128,22.29336768,3.801069644,1.140616295,25.81279734,49.67455456,0.802228349,12.73937735,3.974576809,65.84092487,10-01-2023 10:30
7908,South,Bangalore,Analog,Residential,ZoneB,245.3640634,24.56350998,1.630225929,2.077650706,5.264429937,49.06465471,0.976137212,5.305400008,6.243048127,10.30514157,01-07-2023 08:14
3785,West,Mumbai,Analog,Residential,ZoneA,215.1889249,24.46223207,8.182960175,2.831536971,14.95490804,50.26056505,0.396149151,6.372259204,8.612211851,32.31473454,24-05-2023 13:02
4486,West,Mumbai,Smart,Commercial,ZoneB,244.930827,26.28724312,6.134688569,1.786924012,16.87194606,49.69343076,0.715178123,11.78944822,3.174665992,24.41114351,26-03-2023 14:33
4157,South,Bangalore,Smart,Residential,ZoneA,213.6252237,20.45085862,4.864583966,1.185013343,49.84343208,49.38319292,0.981940902,14.85043267,2.541353094,17.20615462,27-08-2023 07:33
5717,West,Mumbai,Analog,Commercial,ZoneB,211.3651572,28.97436032,9.059216196,4.067339923,15.10280253,50.50210254,0.700552239,9.384356397,6.513029845,51.7195948,18-01-2023 00:20
6336,East,Delhi,Smart,Commercial,ZoneB,240.0087514,16.52453425,8.412436222,2.163174292,46.29696761,49.42551796,0.464114005,4.245793713,4.937832225,74.15228254,03-12-2023 23:39
8165,East,Bangalore,Smart,Commercial,ZoneA,222.1790877,13.41494307,9.989824113,0.159603541,14.03362504,49.96214283,0.395450653,7.419595185,3.904716052,12.9717466,17-07-2023 05:21
3243,West,Chennai,Smart,Residential,ZoneA,214.4947638,13.74718163,6.82004224,2.959730033,14.91969663,50.567244,0.449553146,3.848207558,6.141759602,64.88762262,10-11-2023 23:47
3993,East,Mumbai,Analog,Commercial,ZoneC,216.4041117,16.99986469,1.380116079,2.49006114,46.99530873,50.61772923,0.214747962,3.636100634,7.407849492,47.59980078,12-09-2023 00:57
3091,South,Chennai,Analog,Residential,ZoneB,235.1642734,28.59795226,2.704105109,3.803311435,3.075667678,49.5574179,0.517684842,6.479779046,2.033427276,19.45707542,06-08-2023 00:35
6209,East,Bangalore,Analog,Residential,ZoneA,244.238171,12.46654188,7.974547935,0.662675962,29.77124062,49.78331276,0.4525696,3.504628621,0.745139465,11.41222886,28-07-2023 23:53
8645,East,Delhi,Smart,Commercial,ZoneC,233.3934314,24.06776809,5.954287842,4.448001551,11.48540102,50.8162633,0.858623439,8.326931445,6.972485924,69.85122299,13-08-2023 10:07
6740,North,Bangalore,Analog,Residential,ZoneB,225.1387658,14.90921054,9.841866993,4.599525605,38.96831127,50.93568829,0.411207098,12.21143779,7.554652781,59.45534237,26-06-2023 19:39
5154,West,Mumbai,Analog,Commercial,ZoneA,228.4936952,17.58723511,4.608385668,1.572803467,5.714603287,50.75718438,0.915083939,4.873778632,1.882339213,56.25141097,19-10-2023 17:34
9670,South,Delhi,Smart,Commercial,ZoneA,241.1072553,8.55721782,1.493989897,2.467275442,41.30537263,50.20608924,0.916920796,14.34363984,0.908511792,77.17152668,19-01-2023 10:36
3665,West,Bangalore,Analog,Residential,ZoneC,210.4345057,28.39475671,7.932032036,0.524687852,28.70098771,50.66163301,0.29231545,2.567282385,4.503090856,15.20939472,05-12-2023 06:23
7018,East,Mumbai,Analog,Residential,ZoneC,242.2473778,29.71384504,2.678994917,0.923107826,18.33400971,50.95986259,0.390548043,12.84441046,6.937057155,11.85172009,17-06-2023 20:28
2756,North,Mumbai,Analog,Residential,ZoneB,220.5790398,9.862126199,8.643199776,4.875588477,44.15174465,50.95770537,0.514342422,1.898805031,7.406498393,67.68891801,03-05-2023 00:17
6713,South,Chennai,Smart,Commercial,ZoneB,248.3473056,5.312285667,4.356964502,1.136170366,7.022294389,49.68656981,0.873154594,3.50493624,4.191393761,41.60022041,04-11-2023 15:20
4120,West,Bangalore,Smart,Commercial,ZoneC,223.051252,20.51683851,5.029057172,4.067095813,16.6602472,50.39877155,0.89031179,14.90051639,2.968695224,7.69727054,18-11-2023 07:14
6151,West,Bangalore,Smart,Commercial,ZoneA,217.2803794,27.14028653,7.476191975,1.188664402,26.29783969,49.84115432,0.939471718,6.279735695,6.148427879,55.75879221,18-12-2023 13:33
6605,North,Chennai,Smart,Commercial,ZoneC,248.8786939,17.9761655,7.403767624,0.216158607,37.39345348,50.75545697,0.236169727,13.6053034,6.838498059,22.34632725,27-04-2023 07:34
3578,West,Chennai,Analog,Residential,ZoneB,216.1030528,24.05941679,4.339318355,0.872194078,19.34340078,50.07920967,0.226971705,6.556866,7.200167689,50.52452216,26-07-2023 12:43
2026,South,Delhi,Analog,Commercial,ZoneA,248.1108542,7.332715756,4.609447092,3.327836183,40.51732935,49.50860725,0.356682082,1.062519871,1.090828806,7.442088194,17-08-2023 14:53
5473,North,Delhi,Smart,Commercial,ZoneA,211.090504,21.77655217,4.056515117,3.830403231,31.11695635,49.56278546,0.638618174,14.29349989,3.134463263,63.85576678,10-02-2023 23:35
5667,North,Delhi,Smart,Commercial,ZoneB,237.540287,7.863636653,5.671328441,2.437375542,11.42908372,50.03965877,0.736039003,12.26816798,7.934759993,25.65939627,03-10-2023 14:14
2954,South,Chennai,Smart,Commercial,ZoneC,238.7872604,12.51299272,8.007385994,1.346881298,25.71546623,49.66062932,0.411955259,4.557540198,2.661364963,34.11394452,15-11-2023 06:40
1586,North,Bangalore,Analog,Residential,ZoneA,222.9825679,19.50481823,8.548899237,3.953802166,25.95630001,50.04384233,0.672143814,10.23424097,4.898152523,57.01426875,20-12-2023 00:09
1684,North,Chennai,Analog,Commercial,ZoneB,212.9918799,8.803788806,0.853773548,3.431447124,17.7275562,50.42847692,0.406335974,13.88838593,2.728502104,44.8564829,10-02-2023 03:52
7042,East,Bangalore,Analog,Residential,ZoneC,215.9351919,26.80743831,2.812537493,2.00500534,9.292884441,50.01037717,0.395731935,12.72233502,1.41779174,27.7544077,12-10-2023 10:52
4268,South,Bangalore,Smart,Commercial,ZoneB,246.4494313,28.67441877,8.02452783,3.169158345,24.03466914,49.92154076,0.727588881,4.952667474,6.614414561,37.49023735,23-01-2023 19:14
1658,West,Chennai,Analog,Commercial,ZoneA,212.4456322,13.83333056,3.315323882,0.349176705,44.76508927,49.15441876,0.35079411,12.34761723,9.262502002,68.46237184,08-11-2023 17:17
2296,West,Delhi,Smart,Commercial,ZoneB,247.3408703,19.33497757,4.840474834,1.212779764,48.43919226,49.35247152,0.668990738,12.09984049,3.07079374,41.29814741,13-04-2023 16:21
2525,East,Bangalore,Analog,Commercial,ZoneA,231.2866762,18.55431816,7.534691016,1.39577354,10.45919794,49.83721322,0.397433933,3.904229424,6.307839456,11.24233558,02-09-2023 06:19
8150,South,Delhi,Smart,Commercial,ZoneA,247.0479859,12.34648518,5.172486421,3.821493894,21.65369371,49.88078032,0.931474263,11.54062411,3.182308546,35.16094806,26-10-2023 18:24
8792,South,Chennai,Smart,Residential,ZoneB,216.3345475,22.18170155,6.952672019,1.481950809,40.35202545,49.23393333,0.679974957,8.11234977,2.316160751,20.34103386,01-07-2023 09:57
7604,North,Delhi,Analog,Residential,ZoneA,229.4023705,11.49650162,8.102070849,0.710735748,29.21644997,50.0458392,0.940428985,9.671351761,9.59284085,40.47500643,20-12-2023 06:41
6789,West,Bangalore,Analog,Commercial,ZoneB,,,,,,,,,,,21-03-2023 06:23
8420,East,Mumbai,Analog,Commercial,ZoneA,225.1319228,19.82269015,8.798834749,1.430921081,28.21120346,50.32776222,0.710818272,11.33420892,4.473251733,51.54688488,23-12-2023 19:20
6753,West,Bangalore,Analog,Commercial,ZoneB,245.4327811,19.04159298,0.749014565,3.793409357,30.46797087,50.3028579,0.219584979,9.914392696,1.029737959,62.4870947,25-04-2023 14:39
7634,East,Bangalore,Smart,Commercial,ZoneA,219.4317817,23.77862833,0.70044074,4.461350232,38.76662958,50.76811757,0.654457482,6.883398128,5.174931895,28.69183371,06-10-2023 13:52
6108,East,Chennai,Smart,Commercial,ZoneC,246.2598698,11.11134038,7.578355729,3.723830192,40.16829175,49.53499142,0.246499662,6.863513253,6.581273117,14.93245828,26-06-2023 18:53
